onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0174	1	B1	0	1	1.1318	sub-07_stim-commstruc_B1.jpg
14.0557	1	A5	0	1	0.7902	sub-07_stim-commstruc_A5.jpg
16.0948	1	A4	0	1	0.93274	sub-07_stim-commstruc_A4.jpg
20.1331	1	A3	90	0	0.77368	sub-07_stim-commstruc_A3.jpg
24.1714	1	A2	0	1	0.81005	sub-07_stim-commstruc_A2.jpg
26.2105	1	A1	0	1	0.76171	sub-07_stim-commstruc_A1.jpg
30.2488	1	C5	0	1	0.98731	sub-07_stim-commstruc_C5.jpg
32.2879	1	C4	0	1	0.74102	sub-07_stim-commstruc_C4.jpg
38.3253	1	C3	0	1	0.82197	sub-07_stim-commstruc_C3.jpg
44.3627	1	C2	0	0	0.912	sub-07_stim-commstruc_C2.jpg
50.4002	1	C5	0	1	0.8218	sub-07_stim-commstruc_C5.jpg
52.4393	1	A1	90	0	1.0704	sub-07_stim-commstruc_A1.jpg
54.4784	1	A3	0	1	0.77614	sub-07_stim-commstruc_A3.jpg
58.5167	1	A4	0	1	0.66288	sub-07_stim-commstruc_A4.jpg
60.5558	1	A2	0	1	0.84232	sub-07_stim-commstruc_A2.jpg
66.5933	1	A3	0	1	0.83397	sub-07_stim-commstruc_A3.jpg
70.6316	1	A1	0	1	0.73442	sub-07_stim-commstruc_A1.jpg
72.6707	1	A3	0	1	0.75212	sub-07_stim-commstruc_A3.jpg
74.7098	1	A2	0	1	0.71896	sub-07_stim-commstruc_A2.jpg
78.7481	1	A3	0	1	0.70311	sub-07_stim-commstruc_A3.jpg
82.7864	1	A5	0	1	0.75606	sub-07_stim-commstruc_A5.jpg
86.8247	1	A2	0	1	0.75558	sub-07_stim-commstruc_A2.jpg
92.8621	1	A5	0	1	0.80551	sub-07_stim-commstruc_A5.jpg
94.9012	1	A4	0	1	0.016602	sub-07_stim-commstruc_A4.jpg
100.9386	1	A3	0	1	0.73634	sub-07_stim-commstruc_A3.jpg
102.9778	1	A2	0	1	0.89063	sub-07_stim-commstruc_A2.jpg
109.0152	1	A1	0	1	0.78976	sub-07_stim-commstruc_A1.jpg
111.0543	1	C5	0	1	0.84681	sub-07_stim-commstruc_C5.jpg
115.0926	1	C4	0	1	0.83877	sub-07_stim-commstruc_C4.jpg
117.1317	1	C3	0	1	1.1606	sub-07_stim-commstruc_C3.jpg
123.1692	1	C2	0	1	0.80966	sub-07_stim-commstruc_C2.jpg
125.2083	1	C1	0	1	0.83743	sub-07_stim-commstruc_C1.jpg
129.2466	1	B5	0	1	0.97244	sub-07_stim-commstruc_B5.jpg
131.2857	1	B4	0	1	1.1971	sub-07_stim-commstruc_B4.jpg
137.3231	1	B3	0	1	0.98527	sub-07_stim-commstruc_B3.jpg
141.3614	1	B2	90	1	1.0295	sub-07_stim-commstruc_B2.jpg
145.3997	1	B1	0	1	0.81363	sub-07_stim-commstruc_B1.jpg
147.4388	1	A5	0	1	1.0295	sub-07_stim-commstruc_A5.jpg
149.478	1	A4	0	1	0.87138	sub-07_stim-commstruc_A4.jpg
153.5162	1	A3	0	1	0.78511	sub-07_stim-commstruc_A3.jpg
157.5545	1	A4	0	1	0.64881	sub-07_stim-commstruc_A4.jpg
161.5928	1	A3	0	0	0.90097	sub-07_stim-commstruc_A3.jpg
163.6319	1	A4	0	1	0.74917	sub-07_stim-commstruc_A4.jpg
165.6711	1	A1	0	1	0.59695	sub-07_stim-commstruc_A1.jpg
169.7093	1	A4	0	1	0.80632	sub-07_stim-commstruc_A4.jpg
173.7476	1	A3	0	1	0.83143	sub-07_stim-commstruc_A3.jpg
177.7859	1	A4	0	1	0.6511	sub-07_stim-commstruc_A4.jpg
183.8233	1	A2	0	1	0.56742	sub-07_stim-commstruc_A2.jpg
189.8608	1	A5	0	1	1.0295	sub-07_stim-commstruc_A5.jpg
191.8999	1	A4	0	1	0.87289	sub-07_stim-commstruc_A4.jpg
193.939	1	A5	0	1	0.96003	sub-07_stim-commstruc_A5.jpg
195.9781	1	A4	90	1	1.0418	sub-07_stim-commstruc_A4.jpg
198.0173	1	A1	90	1	0.86829	sub-07_stim-commstruc_A1.jpg
200.0564	1	A3	0	1	0.86886	sub-07_stim-commstruc_A3.jpg
202.0955	1	A4	0	1	0.96365	sub-07_stim-commstruc_A4.jpg
208.133	1	A3	0	1	0.83102	sub-07_stim-commstruc_A3.jpg
212.1712	1	A2	0	1	0.89764	sub-07_stim-commstruc_A2.jpg
214.2104	1	A1	90	1	1.2835	sub-07_stim-commstruc_A1.jpg
218.2487	1	C5	0	1	1.2343	sub-07_stim-commstruc_C5.jpg
222.2869	1	C4	0	1	0.75751	sub-07_stim-commstruc_C4.jpg
224.3261	1	C3	0	1	0.83992	sub-07_stim-commstruc_C3.jpg
226.3519	1	C2	0	1	0.78286	sub-07_stim-commstruc_C2.jpg
228.391	1	C1	90	1	0.9336	sub-07_stim-commstruc_C1.jpg
232.4293	1	B5	0	0	1.1526	sub-07_stim-commstruc_B5.jpg
238.4667	1	B4	0	1	1.0992	sub-07_stim-commstruc_B4.jpg
242.505	1	B3	0	1	0.68447	sub-07_stim-commstruc_B3.jpg
244.5441	1	B2	0	1	1.1403	sub-07_stim-commstruc_B2.jpg
250.5815	1	B1	0	1	0.73386	sub-07_stim-commstruc_B1.jpg
254.6198	1	A5	0	1	0.98391	sub-07_stim-commstruc_A5.jpg
256.659	1	A4	0	1	0.74665	sub-07_stim-commstruc_A4.jpg
260.6972	1	A2	0	1	0.77858	sub-07_stim-commstruc_A2.jpg
262.7364	1	A3	0	1	0.80476	sub-07_stim-commstruc_A3.jpg
266.7746	1	A5	0	1	0.74264	sub-07_stim-commstruc_A5.jpg
272.8121	1	B1	0	1	0.87372	sub-07_stim-commstruc_B1.jpg
276.8503	1	A5	0	1	0.77964	sub-07_stim-commstruc_A5.jpg
278.8895	1	A3	0	1	0.74639	sub-07_stim-commstruc_A3.jpg
280.9286	1	A2	0	1	0.8041	sub-07_stim-commstruc_A2.jpg
284.9669	1	A1	90	1	0.81416	sub-07_stim-commstruc_A1.jpg
