onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0112	1	C5	0	1	0.90839	sub-07_stim-commstruc_C5.jpg
12.0503	1	C2	0	1	0.8184	sub-07_stim-commstruc_C2.jpg
16.0886	1	C3	90	0	0.78102	sub-07_stim-commstruc_C3.jpg
20.1269	1	C5	0	1	0.77373	sub-07_stim-commstruc_C5.jpg
24.1652	1	C2	0	1	0.7853	sub-07_stim-commstruc_C2.jpg
26.2043	1	C1	0	1	0.81021	sub-07_stim-commstruc_C1.jpg
32.2417	1	B5	0	1	0.88437	sub-07_stim-commstruc_B5.jpg
34.2809	1	B4	0	1	0.71083	sub-07_stim-commstruc_B4.jpg
38.3191	1	B3	0	1	0.6946	sub-07_stim-commstruc_B3.jpg
44.3566	1	B2	0	0	0.79267	sub-07_stim-commstruc_B2.jpg
50.394	1	B1	0	1	0.66052	sub-07_stim-commstruc_B1.jpg
54.4323	1	A5	0	1	0.63896	sub-07_stim-commstruc_A5.jpg
58.4706	1	A4	0	1	0.85449	sub-07_stim-commstruc_A4.jpg
60.5097	1	A3	0	1	0.67356	sub-07_stim-commstruc_A3.jpg
66.5471	1	A2	0	1	0.86007	sub-07_stim-commstruc_A2.jpg
68.5862	1	A1	0	1	1.1	sub-07_stim-commstruc_A1.jpg
72.6245	1	C5	0	1	0.78869	sub-07_stim-commstruc_C5.jpg
74.6637	1	C4	0	1	0.74389	sub-07_stim-commstruc_C4.jpg
80.7011	1	C3	0	1	0.6722	sub-07_stim-commstruc_C3.jpg
84.7394	1	C2	0	1	0.70626	sub-07_stim-commstruc_C2.jpg
88.7776	1	C5	0	1	0.65133	sub-07_stim-commstruc_C5.jpg
90.8168	1	A1	90	1	1.1657	sub-07_stim-commstruc_A1.jpg
94.855	1	A4	0	1	0.77677	sub-07_stim-commstruc_A4.jpg
96.8942	1	A2	0	1	0.96725	sub-07_stim-commstruc_A2.jpg
100.9325	1	A4	0	1	0.73168	sub-07_stim-commstruc_A4.jpg
106.9699	1	A1	0	1	0.85991	sub-07_stim-commstruc_A1.jpg
111.0082	1	C5	90	0	0.74038	sub-07_stim-commstruc_C5.jpg
115.0464	1	C4	0	1	0.68807	sub-07_stim-commstruc_C4.jpg
117.0856	1	C5	0	1	0.73669	sub-07_stim-commstruc_C5.jpg
119.1247	1	A1	90	0	1.0295	sub-07_stim-commstruc_A1.jpg
121.1638	1	C5	90	1	0.01656	sub-07_stim-commstruc_C5.jpg
123.203	1	C3	0	1	0.97843	sub-07_stim-commstruc_C3.jpg
