onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0976	1	A4	90	n/a	n/a	sub-02_stim-commstruc_A4.jpg
12.1367	1	A5	0	0	1.4055	sub-02_stim-commstruc_A5.jpg
16.175	1	A4	90	1	1.1445	sub-02_stim-commstruc_A4.jpg
22.2124	1	A2	0	1	1.1327	sub-02_stim-commstruc_A2.jpg
24.2516	1	A3	90	0	0.88564	sub-02_stim-commstruc_A3.jpg
26.2907	1	A1	0	1	1.2516	sub-02_stim-commstruc_A1.jpg
30.329	1	A4	0	1	0.92065	sub-02_stim-commstruc_A4.jpg
36.3664	1	A5	0	1	1.3152	sub-02_stim-commstruc_A5.jpg
42.4038	1	A4	0	1	0.8768	sub-02_stim-commstruc_A4.jpg
48.4413	1	A1	0	1	2.0459	sub-02_stim-commstruc_A1.jpg
54.4787	1	A2	0	1	1.1533	sub-02_stim-commstruc_A2.jpg
60.5161	1	A1	0	1	1.8761	sub-02_stim-commstruc_A1.jpg
64.5544	1	C5	0	1	1.541	sub-02_stim-commstruc_C5.jpg
68.5927	1	C2	0	1	1.0372	sub-02_stim-commstruc_C2.jpg
70.6318	1	C1	0	1	0.91867	sub-02_stim-commstruc_C1.jpg
74.6701	1	B5	0	1	0.75467	sub-02_stim-commstruc_B5.jpg
80.7075	1	B4	0	1	1.444	sub-02_stim-commstruc_B4.jpg
82.7466	1	B3	0	1	0.86295	sub-02_stim-commstruc_B3.jpg
86.7849	1	B2	0	1	0.7344	sub-02_stim-commstruc_B2.jpg
92.8223	1	B1	0	1	1.251	sub-02_stim-commstruc_B1.jpg
94.8615	1	A5	0	1	1.2433	sub-02_stim-commstruc_A5.jpg
98.8997	1	A4	0	1	0.98134	sub-02_stim-commstruc_A4.jpg
102.938	1	A3	0	1	1.2782	sub-02_stim-commstruc_A3.jpg
108.9754	1	A2	0	1	1.0425	sub-02_stim-commstruc_A2.jpg
115.0129	1	A1	0	n/a	n/a	sub-02_stim-commstruc_A1.jpg
117.052	1	C5	0	1	0.016495	sub-02_stim-commstruc_C5.jpg
121.0903	1	C4	0	1	0.69224	sub-02_stim-commstruc_C4.jpg
125.1286	1	C3	0	1	1.1923	sub-02_stim-commstruc_C3.jpg
