onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0201	1	C1	0	1	0.89576	sub-13_stim-commstruc_C1.jpg
16.0576	1	C4	0	1	0.7955	sub-13_stim-commstruc_C4.jpg
22.095	1	C2	0	1	0.91055	sub-13_stim-commstruc_C2.jpg
26.1333	1	C1	0	1	0.618	sub-13_stim-commstruc_C1.jpg
30.1716	1	C2	0	1	0.66757	sub-13_stim-commstruc_C2.jpg
34.2098	1	C3	0	1	0.78883	sub-13_stim-commstruc_C3.jpg
38.2481	1	C4	0	1	0.54961	sub-13_stim-commstruc_C4.jpg
44.2855	1	C5	0	1	0.77684	sub-13_stim-commstruc_C5.jpg
46.3247	1	A1	0	1	0.67912	sub-13_stim-commstruc_A1.jpg
50.363	1	A2	0	1	0.7558	sub-13_stim-commstruc_A2.jpg
56.4004	1	A3	0	1	0.72354	sub-13_stim-commstruc_A3.jpg
62.4378	1	A4	90	1	0.94262	sub-13_stim-commstruc_A4.jpg
68.4752	1	A5	90	0	0.81202	sub-13_stim-commstruc_A5.jpg
70.5144	1	B1	0	1	0.7468	sub-13_stim-commstruc_B1.jpg
76.5518	1	B2	0	1	0.80485	sub-13_stim-commstruc_B2.jpg
80.5901	1	B3	90	1	0.99222	sub-13_stim-commstruc_B3.jpg
86.6275	1	B4	0	1	0.79352	sub-13_stim-commstruc_B4.jpg
88.6666	1	B5	0	1	1.0822	sub-13_stim-commstruc_B5.jpg
92.7049	1	C1	0	1	0.8117	sub-13_stim-commstruc_C1.jpg
94.7441	1	C2	0	1	1.2708	sub-13_stim-commstruc_C2.jpg
98.7823	1	C5	0	0	1.1262	sub-13_stim-commstruc_C5.jpg
104.8198	1	A1	0	1	0.82388	sub-13_stim-commstruc_A1.jpg
106.8589	1	A3	0	1	0.72222	sub-13_stim-commstruc_A3.jpg
110.8972	1	A1	0	1	0.7022	sub-13_stim-commstruc_A1.jpg
114.9355	1	A4	0	1	0.59789	sub-13_stim-commstruc_A4.jpg
116.9746	1	A1	0	1	0.67037	sub-13_stim-commstruc_A1.jpg
123.012	1	A3	0	1	0.72289	sub-13_stim-commstruc_A3.jpg
125.0511	1	A5	0	1	0.60201	sub-13_stim-commstruc_A5.jpg
127.0903	1	A3	90	0	0.7151	sub-13_stim-commstruc_A3.jpg
131.1286	1	A2	0	1	1.0374	sub-13_stim-commstruc_A2.jpg
133.1677	1	A1	0	1	0.67088	sub-13_stim-commstruc_A1.jpg
137.206	1	A3	0	1	0.6797	sub-13_stim-commstruc_A3.jpg
143.2434	1	A5	90	1	0.88142	sub-13_stim-commstruc_A5.jpg
147.2817	1	A2	0	1	0.87662	sub-13_stim-commstruc_A2.jpg
149.3208	1	A5	0	1	0.70178	sub-13_stim-commstruc_A5.jpg
153.3591	1	A4	0	1	0.89333	sub-13_stim-commstruc_A4.jpg
157.3974	1	A3	0	1	0.57703	sub-13_stim-commstruc_A3.jpg
159.4365	1	A2	0	1	0.86503	sub-13_stim-commstruc_A2.jpg
165.4739	1	A1	90	1	0.87749	sub-13_stim-commstruc_A1.jpg
167.5131	1	C5	0	1	0.88605	sub-13_stim-commstruc_C5.jpg
173.5505	1	C4	90	0	0.90981	sub-13_stim-commstruc_C4.jpg
175.5896	1	C3	0	1	0.9267	sub-13_stim-commstruc_C3.jpg
179.6279	1	C2	90	1	1.1142	sub-13_stim-commstruc_C2.jpg
181.667	1	C1	0	1	0.72359	sub-13_stim-commstruc_C1.jpg
187.7045	1	B5	90	1	0.78196	sub-13_stim-commstruc_B5.jpg
