onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0233	1	B1	0	1	0.89513	sub-08_stim-commstruc_B1.jpg
14.0615	1	A5	0	1	0.97715	sub-08_stim-commstruc_A5.jpg
16.1007	1	A4	0	1	0.71597	sub-08_stim-commstruc_A4.jpg
20.139	1	A3	0	1	0.76553	sub-08_stim-commstruc_A3.jpg
24.1772	1	A2	0	1	0.87792	sub-08_stim-commstruc_A2.jpg
26.2164	1	A1	0	1	0.69321	sub-08_stim-commstruc_A1.jpg
30.2546	1	C5	0	1	0.70564	sub-08_stim-commstruc_C5.jpg
32.2938	1	C4	0	1	0.7757	sub-08_stim-commstruc_C4.jpg
38.3312	1	C3	0	1	0.61906	sub-08_stim-commstruc_C3.jpg
44.3686	1	C2	0	1	0.79983	sub-08_stim-commstruc_C2.jpg
50.4061	1	C5	90	1	1.2589	sub-08_stim-commstruc_C5.jpg
52.4452	1	A1	0	1	0.63513	sub-08_stim-commstruc_A1.jpg
54.4843	1	A3	0	1	0.65849	sub-08_stim-commstruc_A3.jpg
58.5226	1	A4	90	1	0.8841	sub-08_stim-commstruc_A4.jpg
60.5617	1	A2	0	1	0.6864	sub-08_stim-commstruc_A2.jpg
66.5992	1	A3	0	1	0.65701	sub-08_stim-commstruc_A3.jpg
70.6374	1	A1	0	1	0.65031	sub-08_stim-commstruc_A1.jpg
72.6766	1	A3	0	1	0.93151	sub-08_stim-commstruc_A3.jpg
74.7157	1	A2	0	1	0.59541	sub-08_stim-commstruc_A2.jpg
78.754	1	A3	0	1	0.60379	sub-08_stim-commstruc_A3.jpg
82.7923	1	A5	0	1	0.93403	sub-08_stim-commstruc_A5.jpg
86.8305	1	A2	0	1	0.5922	sub-08_stim-commstruc_A2.jpg
92.868	1	A5	0	1	0.77178	sub-08_stim-commstruc_A5.jpg
94.9071	1	A4	90	1	0.89051	sub-08_stim-commstruc_A4.jpg
100.9445	1	A3	0	1	0.6608	sub-08_stim-commstruc_A3.jpg
102.9837	1	A2	0	1	0.72792	sub-08_stim-commstruc_A2.jpg
109.0211	1	A1	0	1	0.76011	sub-08_stim-commstruc_A1.jpg
111.0602	1	C5	0	1	1.1009	sub-08_stim-commstruc_C5.jpg
115.0985	1	C4	0	1	0.72439	sub-08_stim-commstruc_C4.jpg
