onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.013	1	A4	0	1	0.6954	sub-08_stim-commstruc_A4.jpg
12.0521	1	A1	0	1	0.54494	sub-08_stim-commstruc_A1.jpg
14.0912	1	A4	0	1	0.58438	sub-08_stim-commstruc_A4.jpg
20.1287	1	A1	0	1	0.62031	sub-08_stim-commstruc_A1.jpg
24.1669	1	A3	0	1	0.66693	sub-08_stim-commstruc_A3.jpg
28.2052	1	A2	90	1	0.81367	sub-08_stim-commstruc_A2.jpg
30.2444	1	A5	0	1	0.75829	sub-08_stim-commstruc_A5.jpg
34.2826	1	B1	0	1	0.87378	sub-08_stim-commstruc_B1.jpg
40.3201	1	B4	0	1	0.76464	sub-08_stim-commstruc_B4.jpg
44.3583	1	B3	0	1	0.64652	sub-08_stim-commstruc_B3.jpg
46.3975	1	B2	90	1	0.80794	sub-08_stim-commstruc_B2.jpg
52.4349	1	B3	0	1	0.60803	sub-08_stim-commstruc_B3.jpg
54.474	1	B2	0	1	0.65738	sub-08_stim-commstruc_B2.jpg
60.5115	1	B4	0	1	0.76383	sub-08_stim-commstruc_B4.jpg
64.5497	1	B1	90	1	0.88503	sub-08_stim-commstruc_B1.jpg
68.588	1	A5	0	1	0.72822	sub-08_stim-commstruc_A5.jpg
72.6263	1	A4	0	1	0.61004	sub-08_stim-commstruc_A4.jpg
74.6654	1	A3	0	1	0.65747	sub-08_stim-commstruc_A3.jpg
78.7037	1	A2	0	1	0.83513	sub-08_stim-commstruc_A2.jpg
82.742	1	A1	0	1	0.60495	sub-08_stim-commstruc_A1.jpg
86.7803	1	C5	0	1	0.77638	sub-08_stim-commstruc_C5.jpg
90.8185	1	C4	90	1	1.0732	sub-08_stim-commstruc_C4.jpg
94.8568	1	C3	0	1	0.7713	sub-08_stim-commstruc_C3.jpg
98.8951	1	C2	90	0	0.82688	sub-08_stim-commstruc_C2.jpg
104.9325	1	C1	0	1	0.76931	sub-08_stim-commstruc_C1.jpg
106.9717	1	B5	90	1	1.1022	sub-08_stim-commstruc_B5.jpg
109.0108	1	B4	0	0	1.001	sub-08_stim-commstruc_B4.jpg
111.0499	1	B3	0	1	0.75431	sub-08_stim-commstruc_B3.jpg
115.0882	1	B2	0	1	0.76985	sub-08_stim-commstruc_B2.jpg
117.1273	1	B1	0	1	1.0293	sub-08_stim-commstruc_B1.jpg
123.1648	1	A5	0	1	0.9362	sub-08_stim-commstruc_A5.jpg
125.2039	1	B1	0	1	1.0294	sub-08_stim-commstruc_B1.jpg
131.2413	1	A5	0	1	0.80316	sub-08_stim-commstruc_A5.jpg
133.2805	1	A4	90	1	0.82754	sub-08_stim-commstruc_A4.jpg
139.3179	1	A2	0	1	0.83597	sub-08_stim-commstruc_A2.jpg
143.3562	1	A5	0	1	0.86462	sub-08_stim-commstruc_A5.jpg
147.3944	1	A4	90	1	0.89889	sub-08_stim-commstruc_A4.jpg
149.4336	1	A5	0	1	0.78811	sub-08_stim-commstruc_A5.jpg
153.4718	1	A4	0	1	0.674	sub-08_stim-commstruc_A4.jpg
159.5093	1	A2	0	1	0.76667	sub-08_stim-commstruc_A2.jpg
165.5467	1	A5	90	0	0.92208	sub-08_stim-commstruc_A5.jpg
167.5858	1	A3	90	0	0.94605	sub-08_stim-commstruc_A3.jpg
169.625	1	A2	0	1	0.78658	sub-08_stim-commstruc_A2.jpg
175.6624	1	A5	0	1	1.0691	sub-08_stim-commstruc_A5.jpg
177.7015	1	A4	0	1	0.87751	sub-08_stim-commstruc_A4.jpg
181.7398	1	A3	0	1	0.89759	sub-08_stim-commstruc_A3.jpg
187.7772	1	A2	0	1	0.76368	sub-08_stim-commstruc_A2.jpg
189.8164	1	A1	0	1	0.84383	sub-08_stim-commstruc_A1.jpg
193.8546	1	C5	0	1	0.82735	sub-08_stim-commstruc_C5.jpg
195.8938	1	C4	0	1	0.98178	sub-08_stim-commstruc_C4.jpg
197.9329	1	C3	0	1	0.69339	sub-08_stim-commstruc_C3.jpg
201.9712	1	C2	0	1	0.8408	sub-08_stim-commstruc_C2.jpg
204.0103	1	C1	0	1	0.82546	sub-08_stim-commstruc_C1.jpg
206.0494	1	B5	0	1	0.79516	sub-08_stim-commstruc_B5.jpg
210.0877	1	B4	90	1	0.87477	sub-08_stim-commstruc_B4.jpg
212.1269	1	B3	0	1	0.6999	sub-08_stim-commstruc_B3.jpg
218.1643	1	B2	0	1	0.78523	sub-08_stim-commstruc_B2.jpg
220.2034	1	B1	90	1	0.79425	sub-08_stim-commstruc_B1.jpg
222.2426	1	A5	90	1	0.9846	sub-08_stim-commstruc_A5.jpg
224.2817	1	A4	0	1	0.72139	sub-08_stim-commstruc_A4.jpg
230.3191	1	A2	0	1	0.74753	sub-08_stim-commstruc_A2.jpg
232.3582	1	A1	0	1	0.59953	sub-08_stim-commstruc_A1.jpg
234.3974	1	A4	0	1	0.70393	sub-08_stim-commstruc_A4.jpg
238.4356	1	A5	0	1	1.0295	sub-08_stim-commstruc_A5.jpg
242.4739	1	A2	0	1	0.7477	sub-08_stim-commstruc_A2.jpg
246.5122	1	A4	0	1	0.65137	sub-08_stim-commstruc_A4.jpg
252.5496	1	A1	0	1	0.71165	sub-08_stim-commstruc_A1.jpg
256.5879	1	C5	0	1	0.73665	sub-08_stim-commstruc_C5.jpg
262.6253	1	A1	0	1	0.65075	sub-08_stim-commstruc_A1.jpg
264.6645	1	A2	90	1	0.84248	sub-08_stim-commstruc_A2.jpg
268.7028	1	A4	0	1	0.74887	sub-08_stim-commstruc_A4.jpg
270.7419	1	A2	90	1	0.96756	sub-08_stim-commstruc_A2.jpg
274.7802	1	A3	0	1	0.91975	sub-08_stim-commstruc_A3.jpg
276.8193	1	A4	0	1	0.75118	sub-08_stim-commstruc_A4.jpg
278.8584	1	A5	0	1	0.92841	sub-08_stim-commstruc_A5.jpg
282.8967	1	A4	0	1	0.685	sub-08_stim-commstruc_A4.jpg
288.9341	1	A3	0	1	0.81325	sub-08_stim-commstruc_A3.jpg
294.9716	1	A2	0	1	0.74448	sub-08_stim-commstruc_A2.jpg
301.009	1	A1	0	1	0.70817	sub-08_stim-commstruc_A1.jpg
305.0473	1	C5	0	1	0.80328	sub-08_stim-commstruc_C5.jpg
309.0855	1	C4	0	1	0.64544	sub-08_stim-commstruc_C4.jpg
313.1238	1	C3	0	1	1.0008	sub-08_stim-commstruc_C3.jpg
315.1629	1	C2	90	0	0.84087	sub-08_stim-commstruc_C2.jpg
319.2012	1	C1	0	1	0.80351	sub-08_stim-commstruc_C1.jpg
323.2395	1	B5	0	1	0.68589	sub-08_stim-commstruc_B5.jpg
325.2786	1	B4	0	1	1.085	sub-08_stim-commstruc_B4.jpg
329.3169	1	B3	90	1	0.84858	sub-08_stim-commstruc_B3.jpg
331.3561	1	B2	0	1	0.89587	sub-08_stim-commstruc_B2.jpg
333.3952	1	B1	0	1	1.0296	sub-08_stim-commstruc_B1.jpg
335.4343	1	A5	0	1	0.97711	sub-08_stim-commstruc_A5.jpg
337.4735	1	A4	90	1	0.95525	sub-08_stim-commstruc_A4.jpg
341.5117	1	A1	0	1	0.65372	sub-08_stim-commstruc_A1.jpg
347.5492	1	A3	0	1	0.78204	sub-08_stim-commstruc_A3.jpg
351.5874	1	A2	90	1	0.78548	sub-08_stim-commstruc_A2.jpg
355.6257	1	A4	0	1	0.72257	sub-08_stim-commstruc_A4.jpg
357.6649	1	A5	0	1	1.1531	sub-08_stim-commstruc_A5.jpg
363.7023	1	A3	0	1	0.72392	sub-08_stim-commstruc_A3.jpg
367.7406	1	A1	0	1	0.68871	sub-08_stim-commstruc_A1.jpg
371.7788	1	A4	0	1	0.6829	sub-08_stim-commstruc_A4.jpg
373.818	1	A2	0	1	1.0892	sub-08_stim-commstruc_A2.jpg
379.8554	1	A1	0	1	0.76612	sub-08_stim-commstruc_A1.jpg
383.8937	1	A3	0	1	0.62874	sub-08_stim-commstruc_A3.jpg
387.9319	1	A2	0	1	0.67278	sub-08_stim-commstruc_A2.jpg
389.9711	1	A1	0	1	0.94679	sub-08_stim-commstruc_A1.jpg
394.0094	1	A3	0	1	0.78733	sub-08_stim-commstruc_A3.jpg
396.0485	1	A4	0	1	0.93097	sub-08_stim-commstruc_A4.jpg
402.0859	1	A5	0	1	0.87681	sub-08_stim-commstruc_A5.jpg
408.1234	1	B1	0	1	0.95359	sub-08_stim-commstruc_B1.jpg
414.1608	1	B2	0	1	0.67647	sub-08_stim-commstruc_B2.jpg
418.199	1	B3	0	1	0.68632	sub-08_stim-commstruc_B3.jpg
422.2373	1	B4	0	1	0.91911	sub-08_stim-commstruc_B4.jpg
428.2748	1	B5	90	1	0.8965	sub-08_stim-commstruc_B5.jpg
430.3139	1	C1	0	1	0.93134	sub-08_stim-commstruc_C1.jpg
436.3513	1	C2	0	1	0.97166	sub-08_stim-commstruc_C2.jpg
438.3905	1	C3	0	1	0.80709	sub-08_stim-commstruc_C3.jpg
440.4296	1	C4	0	1	0.81405	sub-08_stim-commstruc_C4.jpg
446.467	1	C5	0	1	0.84695	sub-08_stim-commstruc_C5.jpg
452.5044	1	A1	0	1	0.65249	sub-08_stim-commstruc_A1.jpg
454.5436	1	A2	0	1	0.75829	sub-08_stim-commstruc_A2.jpg
456.5827	1	A3	90	1	0.88689	sub-08_stim-commstruc_A3.jpg
458.6218	1	A2	0	1	0.67981	sub-08_stim-commstruc_A2.jpg
462.6601	1	A3	0	1	0.6621	sub-08_stim-commstruc_A3.jpg
466.6984	1	A2	0	1	0.67334	sub-08_stim-commstruc_A2.jpg
468.7375	1	A4	0	1	0.64952	sub-08_stim-commstruc_A4.jpg
474.775	1	A1	0	1	0.67567	sub-08_stim-commstruc_A1.jpg
480.8124	1	A4	0	1	0.78514	sub-08_stim-commstruc_A4.jpg
484.8507	1	A1	0	1	0.77099	sub-08_stim-commstruc_A1.jpg
486.8898	1	A3	0	1	0.67539	sub-08_stim-commstruc_A3.jpg
488.9289	1	A2	0	1	0.66586	sub-08_stim-commstruc_A2.jpg
490.968	1	A4	0	1	0.64527	sub-08_stim-commstruc_A4.jpg
495.0063	1	A1	0	1	0.65321	sub-08_stim-commstruc_A1.jpg
499.0446	1	A2	0	1	0.68547	sub-08_stim-commstruc_A2.jpg
505.082	1	A5	0	1	1.0654	sub-08_stim-commstruc_A5.jpg
511.1195	1	A4	0	1	0.71771	sub-08_stim-commstruc_A4.jpg
517.1569	1	A2	0	1	0.65327	sub-08_stim-commstruc_A2.jpg
519.196	1	A1	0	1	0.83242	sub-08_stim-commstruc_A1.jpg
523.2343	1	C5	0	1	0.77099	sub-08_stim-commstruc_C5.jpg
527.2726	1	C4	0	1	0.72391	sub-08_stim-commstruc_C4.jpg
533.31	1	C3	90	0	1.0295	sub-08_stim-commstruc_C3.jpg
537.3483	1	C2	0	1	0.86207	sub-08_stim-commstruc_C2.jpg
539.3874	1	C1	0	1	0.83101	sub-08_stim-commstruc_C1.jpg
541.4266	1	B5	90	1	0.88781	sub-08_stim-commstruc_B5.jpg
545.4648	1	B4	0	0	1.0893	sub-08_stim-commstruc_B4.jpg
551.5023	1	B3	0	1	0.74253	sub-08_stim-commstruc_B3.jpg
553.5414	1	B2	0	1	0.80774	sub-08_stim-commstruc_B2.jpg
559.5788	1	B1	0	1	1.0893	sub-08_stim-commstruc_B1.jpg
565.6162	1	A5	0	1	0.92216	sub-08_stim-commstruc_A5.jpg
569.6545	1	A4	0	1	0.78045	sub-08_stim-commstruc_A4.jpg
575.692	1	A3	90	1	0.91137	sub-08_stim-commstruc_A3.jpg
