onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0122	1	A3	0	1	1.145	sub-10_stim-commstruc_A3.jpg
12.0513	1	A2	90	1	0.96216	sub-10_stim-commstruc_A2.jpg
14.0904	1	A1	0	1	0.86577	sub-10_stim-commstruc_A1.jpg
20.1278	1	C5	0	1	0.98687	sub-10_stim-commstruc_C5.jpg
24.1661	1	C4	90	0	1.1252	sub-10_stim-commstruc_C4.jpg
28.2044	1	C3	0	1	0.76681	sub-10_stim-commstruc_C3.jpg
34.2418	1	C2	0	1	0.66611	sub-10_stim-commstruc_C2.jpg
36.281	1	C1	0	1	0.86675	sub-10_stim-commstruc_C1.jpg
40.3192	1	B5	0	1	0.73167	sub-10_stim-commstruc_B5.jpg
46.3567	1	B4	0	0	0.94371	sub-10_stim-commstruc_B4.jpg
48.3958	1	B3	0	1	0.82299	sub-10_stim-commstruc_B3.jpg
52.4341	1	B2	0	1	0.80363	sub-10_stim-commstruc_B2.jpg
58.4715	1	B5	0	1	0.7187	sub-10_stim-commstruc_B5.jpg
60.5106	1	B3	90	1	1.0293	sub-10_stim-commstruc_B3.jpg
64.5489	1	B2	90	0	0.68784	sub-10_stim-commstruc_B2.jpg
70.5864	1	B1	0	1	0.84409	sub-10_stim-commstruc_B1.jpg
72.6255	1	B4	0	1	0.7714	sub-10_stim-commstruc_B4.jpg
76.6638	1	B5	0	1	0.65982	sub-10_stim-commstruc_B5.jpg
78.7029	1	C1	0	1	1.0692	sub-10_stim-commstruc_C1.jpg
80.742	1	B5	0	1	0.64681	sub-10_stim-commstruc_B5.jpg
82.7812	1	B4	90	0	0.63076	sub-10_stim-commstruc_B4.jpg
88.8186	1	B1	90	0	0.77836	sub-10_stim-commstruc_B1.jpg
92.8569	1	B3	0	1	0.84315	sub-10_stim-commstruc_B3.jpg
96.8951	1	B5	0	1	0.67949	sub-10_stim-commstruc_B5.jpg
98.9343	1	C1	0	1	0.87194	sub-10_stim-commstruc_C1.jpg
100.9734	1	C2	90	0	0.96818	sub-10_stim-commstruc_C2.jpg
105.0117	1	C3	0	1	0.73097	sub-10_stim-commstruc_C3.jpg
109.05	1	C4	0	1	0.78828	sub-10_stim-commstruc_C4.jpg
111.0891	1	C5	0	1	1.0373	sub-10_stim-commstruc_C5.jpg
117.1265	1	A1	0	1	0.83976	sub-10_stim-commstruc_A1.jpg
119.1657	1	A2	0	1	0.86294	sub-10_stim-commstruc_A2.jpg
121.2048	1	A3	0	1	0.89395	sub-10_stim-commstruc_A3.jpg
125.2431	1	A4	0	1	0.7838	sub-10_stim-commstruc_A4.jpg
129.2814	1	A5	0	1	0.73332	sub-10_stim-commstruc_A5.jpg
133.3196	1	B1	0	1	0.95727	sub-10_stim-commstruc_B1.jpg
139.3571	1	B2	0	1	0.82521	sub-10_stim-commstruc_B2.jpg
143.3953	1	B3	0	1	0.80184	sub-10_stim-commstruc_B3.jpg
147.4336	1	B4	0	1	0.92117	sub-10_stim-commstruc_B4.jpg
153.471	1	B5	0	1	0.79021	sub-10_stim-commstruc_B5.jpg
159.5085	1	C1	0	1	1.5043	sub-10_stim-commstruc_C1.jpg
165.5459	1	C2	0	1	1.2249	sub-10_stim-commstruc_C2.jpg
171.5833	1	C5	90	0	1.0612	sub-10_stim-commstruc_C5.jpg
177.6208	1	A1	0	1	0.74351	sub-10_stim-commstruc_A1.jpg
183.6582	1	A3	0	1	1.225	sub-10_stim-commstruc_A3.jpg
187.6965	1	A5	0	1	0.8666	sub-10_stim-commstruc_A5.jpg
189.7356	1	B1	0	1	0.78006	sub-10_stim-commstruc_B1.jpg
193.7739	1	A5	0	1	0.78108	sub-10_stim-commstruc_A5.jpg
197.8122	1	A3	0	1	1.1373	sub-10_stim-commstruc_A3.jpg
201.8504	1	A4	90	0	0.94442	sub-10_stim-commstruc_A4.jpg
