onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0165	1	A2	0	1	1.0455	sub-10_stim-commstruc_A2.jpg
12.0556	1	A1	0	1	0.97251	sub-10_stim-commstruc_A1.jpg
14.0948	1	C5	0	1	0.83984	sub-10_stim-commstruc_C5.jpg
18.133	1	A1	0	1	0.83263	sub-10_stim-commstruc_A1.jpg
24.1705	1	C5	0	1	0.6591	sub-10_stim-commstruc_C5.jpg
30.2079	1	C3	0	1	0.8854	sub-10_stim-commstruc_C3.jpg
36.2453	1	C1	0	1	0.7363	sub-10_stim-commstruc_C1.jpg
38.2844	1	C3	0	1	0.72008	sub-10_stim-commstruc_C3.jpg
40.3236	1	C2	90	0	0.70717	sub-10_stim-commstruc_C2.jpg
42.3627	1	C4	0	1	0.90044	sub-10_stim-commstruc_C4.jpg
46.401	1	C5	0	1	0.6593	sub-10_stim-commstruc_C5.jpg
48.4401	1	C4	0	1	0.60639	sub-10_stim-commstruc_C4.jpg
50.4793	1	C3	0	1	0.66293	sub-10_stim-commstruc_C3.jpg
54.5175	1	C5	0	1	0.59877	sub-10_stim-commstruc_C5.jpg
58.5558	1	C3	0	1	0.65046	sub-10_stim-commstruc_C3.jpg
60.5949	1	C4	0	1	0.61923	sub-10_stim-commstruc_C4.jpg
64.6332	1	C5	0	1	0.81156	sub-10_stim-commstruc_C5.jpg
70.6707	1	A1	0	1	0.85573	sub-10_stim-commstruc_A1.jpg
72.7098	1	A2	0	1	0.75052	sub-10_stim-commstruc_A2.jpg
78.7472	1	A3	90	0	0.97978	sub-10_stim-commstruc_A3.jpg
82.7855	1	A4	0	1	1.1898	sub-10_stim-commstruc_A4.jpg
84.8246	1	A5	0	1	0.77408	sub-10_stim-commstruc_A5.jpg
90.8621	1	B1	0	1	0.76747	sub-10_stim-commstruc_B1.jpg
94.9003	1	B2	0	1	0.73523	sub-10_stim-commstruc_B2.jpg
98.9386	1	B3	0	1	0.81951	sub-10_stim-commstruc_B3.jpg
104.976	1	B4	0	1	1.0391	sub-10_stim-commstruc_B4.jpg
107.0152	1	B5	0	1	1.1579	sub-10_stim-commstruc_B5.jpg
113.0526	1	C1	0	1	0.83238	sub-10_stim-commstruc_C1.jpg
115.0917	1	C2	0	1	1.1465	sub-10_stim-commstruc_C2.jpg
117.1309	1	C3	0	1	0.70776	sub-10_stim-commstruc_C3.jpg
119.17	1	C5	0	1	0.6834	sub-10_stim-commstruc_C5.jpg
121.2091	1	C3	0	1	0.54995	sub-10_stim-commstruc_C3.jpg
123.2483	1	C1	0	1	0.67836	sub-10_stim-commstruc_C1.jpg
127.2865	1	C4	0	1	0.66984	sub-10_stim-commstruc_C4.jpg
129.3257	1	C5	0	1	0.57751	sub-10_stim-commstruc_C5.jpg
135.3631	1	C4	0	1	0.61843	sub-10_stim-commstruc_C4.jpg
139.4014	1	C1	0	1	0.78692	sub-10_stim-commstruc_C1.jpg
143.4397	1	C4	0	1	0.62833	sub-10_stim-commstruc_C4.jpg
147.4779	1	C2	0	1	0.56586	sub-10_stim-commstruc_C2.jpg
