onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.024	1	C4	0	1	1.3103	sub-17_stim-commstruc_C4.jpg
12.0631	1	C3	90	1	1.1353	sub-17_stim-commstruc_C3.jpg
18.1005	1	C4	0	1	0.87257	sub-17_stim-commstruc_C4.jpg
24.1379	1	C2	0	1	0.79764	sub-17_stim-commstruc_C2.jpg
26.1771	1	C1	0	1	0.83899	sub-17_stim-commstruc_C1.jpg
30.2153	1	C2	0	1	0.8391	sub-17_stim-commstruc_C2.jpg
34.2536	1	C3	0	1	0.72165	sub-17_stim-commstruc_C3.jpg
40.2911	1	C4	0	1	0.70576	sub-17_stim-commstruc_C4.jpg
46.3285	1	C5	0	1	0.75692	sub-17_stim-commstruc_C5.jpg
48.3676	1	A1	0	1	1.8489	sub-17_stim-commstruc_A1.jpg
52.4059	1	A2	0	1	0.94484	sub-17_stim-commstruc_A2.jpg
56.4442	1	A3	0	1	0.73664	sub-17_stim-commstruc_A3.jpg
62.4816	1	A4	0	1	1.1108	sub-17_stim-commstruc_A4.jpg
64.5207	1	A5	90	1	1.6474	sub-17_stim-commstruc_A5.jpg
68.559	1	B1	0	1	1.2379	sub-17_stim-commstruc_B1.jpg
70.5981	1	B2	0	1	0.87217	sub-17_stim-commstruc_B2.jpg
74.6364	1	B3	0	1	0.84168	sub-17_stim-commstruc_B3.jpg
78.6747	1	B4	0	1	0.76459	sub-17_stim-commstruc_B4.jpg
84.7121	1	B5	0	1	0.77625	sub-17_stim-commstruc_B5.jpg
90.7496	1	C1	0	1	1.0293	sub-17_stim-commstruc_C1.jpg
94.7878	1	B5	0	1	0.73757	sub-17_stim-commstruc_B5.jpg
96.827	1	B4	0	1	0.83513	sub-17_stim-commstruc_B4.jpg
102.8644	1	B2	0	1	0.83095	sub-17_stim-commstruc_B2.jpg
106.9027	1	B1	0	1	0.97444	sub-17_stim-commstruc_B1.jpg
112.9401	1	A5	0	1	0.95491	sub-17_stim-commstruc_A5.jpg
116.9784	1	A4	90	n/a	n/a	sub-17_stim-commstruc_A4.jpg
119.0175	1	A3	90	n/a	n/a	sub-17_stim-commstruc_A3.jpg
121.0567	1	A2	0	n/a	n/a	sub-17_stim-commstruc_A2.jpg
123.0958	1	A5	0	1	1.0294	sub-17_stim-commstruc_A5.jpg
125.1349	1	A2	0	1	0.93746	sub-17_stim-commstruc_A2.jpg
129.1732	1	A1	0	1	1.107	sub-17_stim-commstruc_A1.jpg
