onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.016	1	C1	0	1	0.84592	sub-01_stim-commstruc_C1.jpg
16.0534	1	C4	0	1	0.9577	sub-01_stim-commstruc_C4.jpg
18.0926	1	C1	0	1	0.57718	sub-01_stim-commstruc_C1.jpg
20.1317	1	C4	0	1	0.51464	sub-01_stim-commstruc_C4.jpg
22.1708	1	C5	0	1	0.56072	sub-01_stim-commstruc_C5.jpg
28.2083	1	C4	0	1	0.58764	sub-01_stim-commstruc_C4.jpg
34.2457	1	C3	0	1	0.81562	sub-01_stim-commstruc_C3.jpg
36.2848	1	C2	0	1	0.54483	sub-01_stim-commstruc_C2.jpg
40.3231	1	C1	0	1	0.59988	sub-01_stim-commstruc_C1.jpg
44.3614	1	B5	0	1	0.89017	sub-01_stim-commstruc_B5.jpg
48.3996	1	B4	0	1	0.70162	sub-01_stim-commstruc_B4.jpg
52.4379	1	B3	0	1	0.66252	sub-01_stim-commstruc_B3.jpg
58.4754	1	B2	0	1	0.77774	sub-01_stim-commstruc_B2.jpg
62.5136	1	B1	0	1	0.80964	sub-01_stim-commstruc_B1.jpg
68.5511	1	A5	90	1	1.1114	sub-01_stim-commstruc_A5.jpg
74.5885	1	A4	0	1	0.66351	sub-01_stim-commstruc_A4.jpg
78.6401	1	A3	0	1	0.62286	sub-01_stim-commstruc_A3.jpg
82.6784	1	A2	0	1	0.8627	sub-01_stim-commstruc_A2.jpg
88.7158	1	A1	0	1	0.74565	sub-01_stim-commstruc_A1.jpg
94.7532	1	C5	0	1	0.65147	sub-01_stim-commstruc_C5.jpg
96.7924	1	A1	0	1	0.72409	sub-01_stim-commstruc_A1.jpg
100.8306	1	A3	0	1	1.3117	sub-01_stim-commstruc_A3.jpg
104.8689	1	A2	0	1	0.67934	sub-01_stim-commstruc_A2.jpg
106.9081	1	A5	0	1	0.81914	sub-01_stim-commstruc_A5.jpg
108.9472	1	A2	0	1	0.60795	sub-01_stim-commstruc_A2.jpg
112.9855	1	A4	0	1	0.70732	sub-01_stim-commstruc_A4.jpg
119.0229	1	A3	0	1	0.63869	sub-01_stim-commstruc_A3.jpg
123.0612	1	A4	0	1	0.63803	sub-01_stim-commstruc_A4.jpg
125.1003	1	A3	90	0	0.64219	sub-01_stim-commstruc_A3.jpg
127.1394	1	A5	0	1	1.0982	sub-01_stim-commstruc_A5.jpg
129.1786	1	A2	0	1	0.67244	sub-01_stim-commstruc_A2.jpg
133.2168	1	A5	0	1	0.97371	sub-01_stim-commstruc_A5.jpg
139.2543	1	A2	0	1	0.75859	sub-01_stim-commstruc_A2.jpg
145.2917	1	A5	90	1	1.0725	sub-01_stim-commstruc_A5.jpg
151.3291	1	B1	0	1	0.87479	sub-01_stim-commstruc_B1.jpg
153.3683	1	B2	90	1	1.3269	sub-01_stim-commstruc_B2.jpg
157.4065	1	B3	0	1	0.61616	sub-01_stim-commstruc_B3.jpg
161.4448	1	B4	90	1	0.91363	sub-01_stim-commstruc_B4.jpg
165.4831	1	B5	0	0	0.92912	sub-01_stim-commstruc_B5.jpg
169.5214	1	C1	0	1	0.97931	sub-01_stim-commstruc_C1.jpg
173.5597	1	C2	0	1	0.7115	sub-01_stim-commstruc_C2.jpg
175.5988	1	C3	0	1	0.67231	sub-01_stim-commstruc_C3.jpg
179.6371	1	C4	90	1	0.87931	sub-01_stim-commstruc_C4.jpg
183.6754	1	C5	90	1	0.85806	sub-01_stim-commstruc_C5.jpg
185.7145	1	A1	0	1	0.85267	sub-01_stim-commstruc_A1.jpg
187.7536	1	A2	0	1	0.69351	sub-01_stim-commstruc_A2.jpg
193.791	1	A3	0	1	1.1883	sub-01_stim-commstruc_A3.jpg
195.8302	1	A4	90	1	0.83199	sub-01_stim-commstruc_A4.jpg
201.8676	1	A5	0	1	1.2314	sub-01_stim-commstruc_A5.jpg
203.9067	1	B1	0	1	0.76264	sub-01_stim-commstruc_B1.jpg
209.9442	1	B2	0	1	0.72514	sub-01_stim-commstruc_B2.jpg
211.9833	1	B3	0	1	0.75831	sub-01_stim-commstruc_B3.jpg
214.0224	1	B1	0	1	0.86125	sub-01_stim-commstruc_B1.jpg
218.0607	1	B4	0	1	1.0424	sub-01_stim-commstruc_B4.jpg
220.0998	1	B1	0	1	0.8188	sub-01_stim-commstruc_B1.jpg
226.1373	1	B3	0	1	0.75642	sub-01_stim-commstruc_B3.jpg
228.1764	1	B5	0	1	1.0468	sub-01_stim-commstruc_B5.jpg
230.2155	1	B2	0	1	0.69426	sub-01_stim-commstruc_B2.jpg
236.2529	1	B5	0	1	0.57005	sub-01_stim-commstruc_B5.jpg
240.2912	1	B2	90	0	0.81849	sub-01_stim-commstruc_B2.jpg
246.3286	1	B1	90	1	0.91827	sub-01_stim-commstruc_B1.jpg
250.3669	1	B3	0	1	0.63191	sub-01_stim-commstruc_B3.jpg
254.4052	1	B5	90	1	0.74254	sub-01_stim-commstruc_B5.jpg
258.4435	1	B3	0	1	0.63383	sub-01_stim-commstruc_B3.jpg
262.4818	1	B2	0	1	0.98707	sub-01_stim-commstruc_B2.jpg
264.5209	1	B1	0	1	0.82645	sub-01_stim-commstruc_B1.jpg
268.5592	1	A5	0	1	0.63144	sub-01_stim-commstruc_A5.jpg
272.5975	1	A4	0	1	0.66414	sub-01_stim-commstruc_A4.jpg
278.6349	1	A3	0	1	0.72895	sub-01_stim-commstruc_A3.jpg
280.674	1	A2	0	1	0.80942	sub-01_stim-commstruc_A2.jpg
284.7123	1	A1	0	1	0.5787	sub-01_stim-commstruc_A1.jpg
290.7497	1	C5	0	1	0.6171	sub-01_stim-commstruc_C5.jpg
296.7871	1	C4	0	1	0.86449	sub-01_stim-commstruc_C4.jpg
302.8246	1	C3	0	1	0.75523	sub-01_stim-commstruc_C3.jpg
304.8637	1	C2	0	1	0.66092	sub-01_stim-commstruc_C2.jpg
306.9028	1	C1	0	1	0.70107	sub-01_stim-commstruc_C1.jpg
312.9403	1	B5	0	1	0.9523	sub-01_stim-commstruc_B5.jpg
316.9785	1	B4	0	1	0.81076	sub-01_stim-commstruc_B4.jpg
319.0177	1	B3	0	1	0.62639	sub-01_stim-commstruc_B3.jpg
325.0551	1	B2	0	1	0.67822	sub-01_stim-commstruc_B2.jpg
331.0925	1	B5	0	1	0.61573	sub-01_stim-commstruc_B5.jpg
333.1317	1	C1	0	1	0.87461	sub-01_stim-commstruc_C1.jpg
335.1708	1	C2	0	1	0.63536	sub-01_stim-commstruc_C2.jpg
339.2091	1	C4	0	1	0.71016	sub-01_stim-commstruc_C4.jpg
341.2482	1	C5	0	1	0.59822	sub-01_stim-commstruc_C5.jpg
343.2873	1	C3	0	1	0.60679	sub-01_stim-commstruc_C3.jpg
347.3256	1	C1	0	1	0.55363	sub-01_stim-commstruc_C1.jpg
351.3639	1	C2	0	1	0.60945	sub-01_stim-commstruc_C2.jpg
357.4013	1	C5	0	1	0.83659	sub-01_stim-commstruc_C5.jpg
359.4405	1	C2	0	1	0.58256	sub-01_stim-commstruc_C2.jpg
365.4779	1	C3	0	1	0.61358	sub-01_stim-commstruc_C3.jpg
371.5153	1	C5	0	1	0.64242	sub-01_stim-commstruc_C5.jpg
377.5527	1	A1	0	1	0.71521	sub-01_stim-commstruc_A1.jpg
379.5919	1	A3	0	1	0.64697	sub-01_stim-commstruc_A3.jpg
383.6301	1	A5	0	1	0.75026	sub-01_stim-commstruc_A5.jpg
387.6684	1	A4	0	1	0.65485	sub-01_stim-commstruc_A4.jpg
389.7075	1	A3	0	1	0.60797	sub-01_stim-commstruc_A3.jpg
393.7458	1	A2	0	1	0.733	sub-01_stim-commstruc_A2.jpg
395.785	1	A1	90	1	0.99568	sub-01_stim-commstruc_A1.jpg
401.8224	1	C5	0	1	0.82433	sub-01_stim-commstruc_C5.jpg
403.8615	1	C4	0	1	0.71234	sub-01_stim-commstruc_C4.jpg
407.8998	1	C3	0	1	0.76828	sub-01_stim-commstruc_C3.jpg
413.9372	1	C2	0	1	0.64266	sub-01_stim-commstruc_C2.jpg
415.9764	1	C1	0	1	0.92575	sub-01_stim-commstruc_C1.jpg
420.0146	1	B5	0	1	0.78068	sub-01_stim-commstruc_B5.jpg
424.0529	1	B4	0	n/a	n/a	sub-01_stim-commstruc_B4.jpg
426.092	1	B3	0	1	0.71149	sub-01_stim-commstruc_B3.jpg
432.1295	1	B2	0	1	1.3561	sub-01_stim-commstruc_B2.jpg
436.1677	1	B1	0	1	0.77238	sub-01_stim-commstruc_B1.jpg
440.206	1	A5	0	1	0.66274	sub-01_stim-commstruc_A5.jpg
444.2443	1	A4	0	1	0.79201	sub-01_stim-commstruc_A4.jpg
448.2826	1	A5	0	1	0.58064	sub-01_stim-commstruc_A5.jpg
450.3217	1	A2	0	1	0.7385	sub-01_stim-commstruc_A2.jpg
456.3592	1	A3	0	1	0.5919	sub-01_stim-commstruc_A3.jpg
460.3974	1	A2	0	1	0.74188	sub-01_stim-commstruc_A2.jpg
464.4357	1	A4	0	1	0.76794	sub-01_stim-commstruc_A4.jpg
466.4748	1	A2	0	1	0.60082	sub-01_stim-commstruc_A2.jpg
468.514	1	A5	0	1	0.63526	sub-01_stim-commstruc_A5.jpg
472.5523	1	A3	0	1	0.51535	sub-01_stim-commstruc_A3.jpg
478.5897	1	A5	0	1	0.60934	sub-01_stim-commstruc_A5.jpg
480.6288	1	B1	0	1	0.60127	sub-01_stim-commstruc_B1.jpg
484.6671	1	B2	0	1	0.65681	sub-01_stim-commstruc_B2.jpg
486.7062	1	B4	90	0	0.92274	sub-01_stim-commstruc_B4.jpg
490.7445	1	B1	0	1	0.67806	sub-01_stim-commstruc_B1.jpg
492.7836	1	B3	0	1	0.82852	sub-01_stim-commstruc_B3.jpg
498.8211	1	B4	0	1	0.64958	sub-01_stim-commstruc_B4.jpg
500.8602	1	B5	0	1	0.71434	sub-01_stim-commstruc_B5.jpg
504.8985	1	C1	0	1	0.72142	sub-01_stim-commstruc_C1.jpg
506.9376	1	C2	0	1	0.79426	sub-01_stim-commstruc_C2.jpg
508.9767	1	C3	0	1	0.85828	sub-01_stim-commstruc_C3.jpg
515.0142	1	C4	0	1	0.69561	sub-01_stim-commstruc_C4.jpg
519.0524	1	C5	0	1	0.78344	sub-01_stim-commstruc_C5.jpg
521.0916	1	A1	0	1	1.5467	sub-01_stim-commstruc_A1.jpg
525.1299	1	A2	0	1	0.68411	sub-01_stim-commstruc_A2.jpg
527.169	1	A3	0	1	0.58805	sub-01_stim-commstruc_A3.jpg
529.2081	1	A4	0	1	0.61146	sub-01_stim-commstruc_A4.jpg
533.2464	1	A5	0	1	0.78111	sub-01_stim-commstruc_A5.jpg
535.2855	1	B1	0	1	0.54953	sub-01_stim-commstruc_B1.jpg
537.3246	1	B2	0	1	0.60715	sub-01_stim-commstruc_B2.jpg
541.3629	1	B3	0	1	0.5709	sub-01_stim-commstruc_B3.jpg
545.4012	1	B4	0	1	0.72498	sub-01_stim-commstruc_B4.jpg
547.427	1	B2	0	1	0.7938	sub-01_stim-commstruc_B2.jpg
549.4662	1	B4	0	1	0.66684	sub-01_stim-commstruc_B4.jpg
555.5036	1	B2	90	1	0.91635	sub-01_stim-commstruc_B2.jpg
559.5419	1	B5	0	1	0.78372	sub-01_stim-commstruc_B5.jpg
563.5801	1	B2	0	1	0.71229	sub-01_stim-commstruc_B2.jpg
565.6193	1	B4	0	1	0.9939	sub-01_stim-commstruc_B4.jpg
567.6584	1	B5	0	1	0.64951	sub-01_stim-commstruc_B5.jpg
571.6967	1	C1	0	1	0.62785	sub-01_stim-commstruc_C1.jpg
575.735	1	C3	0	1	0.71859	sub-01_stim-commstruc_C3.jpg
577.7741	1	C2	0	1	0.52004	sub-01_stim-commstruc_C2.jpg
581.8124	1	C4	0	1	0.56808	sub-01_stim-commstruc_C4.jpg
587.8498	1	C5	0	1	0.60258	sub-01_stim-commstruc_C5.jpg
589.8889	1	A1	0	1	0.8291	sub-01_stim-commstruc_A1.jpg
593.9272	1	A4	0	1	0.71683	sub-01_stim-commstruc_A4.jpg
595.9663	1	A5	0	1	0.55738	sub-01_stim-commstruc_A5.jpg
600.0046	1	B1	0	1	0.49761	sub-01_stim-commstruc_B1.jpg
602.0437	1	B2	0	1	0.59203	sub-01_stim-commstruc_B2.jpg
604.0829	1	B3	90	1	0.818	sub-01_stim-commstruc_B3.jpg
610.1203	1	B4	0	1	1.1498	sub-01_stim-commstruc_B4.jpg
