onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0856	1	A2	0	0	1.055	sub-18_stim-commstruc_A2.jpg
14.1239	1	A5	0	0	0.99148	sub-18_stim-commstruc_A5.jpg
16.163	1	A4	0	n/a	n/a	sub-18_stim-commstruc_A4.jpg
22.2005	1	A1	0	0	0.75499	sub-18_stim-commstruc_A1.jpg
24.2396	1	A2	0	0	0.75136	sub-18_stim-commstruc_A2.jpg
30.277	1	A5	90	0	0.67101	sub-18_stim-commstruc_A5.jpg
32.3162	1	A3	0	0	0.87981	sub-18_stim-commstruc_A3.jpg
34.3553	1	A1	0	0	0.68924	sub-18_stim-commstruc_A1.jpg
38.3936	1	C5	0	0	0.83736	sub-18_stim-commstruc_C5.jpg
44.431	1	A1	0	0	0.7404	sub-18_stim-commstruc_A1.jpg
48.4693	1	A3	0	0	0.79066	sub-18_stim-commstruc_A3.jpg
54.5067	1	A2	0	0	1.0293	sub-18_stim-commstruc_A2.jpg
60.5441	1	A3	90	0	0.98918	sub-18_stim-commstruc_A3.jpg
62.5833	1	A2	0	0	1.0526	sub-18_stim-commstruc_A2.jpg
66.6215	1	A3	0	0	0.75278	sub-18_stim-commstruc_A3.jpg
68.6607	1	A2	0	0	0.73746	sub-18_stim-commstruc_A2.jpg
74.6981	1	A1	0	0	0.86891	sub-18_stim-commstruc_A1.jpg
80.7355	1	C5	0	0	0.74145	sub-18_stim-commstruc_C5.jpg
84.7738	1	C4	0	0	0.80905	sub-18_stim-commstruc_C4.jpg
86.8129	1	C3	0	0	0.85799	sub-18_stim-commstruc_C3.jpg
90.8512	1	C2	0	0	0.8117	sub-18_stim-commstruc_C2.jpg
96.8886	1	C1	0	0	0.90115	sub-18_stim-commstruc_C1.jpg
102.9261	1	B5	0	0	0.81515	sub-18_stim-commstruc_B5.jpg
104.9652	1	B4	90	1	0.98396	sub-18_stim-commstruc_B4.jpg
109.0035	1	B3	0	0	0.77756	sub-18_stim-commstruc_B3.jpg
113.0418	1	B2	0	0	0.85949	sub-18_stim-commstruc_B2.jpg
117.08	1	B1	0	0	0.84369	sub-18_stim-commstruc_B1.jpg
119.1192	1	A5	0	0	0.68732	sub-18_stim-commstruc_A5.jpg
123.1574	1	A4	0	0	0.81535	sub-18_stim-commstruc_A4.jpg
125.1966	1	A3	0	0	0.69604	sub-18_stim-commstruc_A3.jpg
131.234	1	A4	90	0	1.0685	sub-18_stim-commstruc_A4.jpg
133.2731	1	A5	0	0	0.67707	sub-18_stim-commstruc_A5.jpg
137.3114	1	A3	0	0	0.6706	sub-18_stim-commstruc_A3.jpg
143.3488	1	A4	0	0	0.74622	sub-18_stim-commstruc_A4.jpg
149.3863	1	A2	0	0	1.0293	sub-18_stim-commstruc_A2.jpg
153.4246	1	A5	0	0	0.65898	sub-18_stim-commstruc_A5.jpg
155.4637	1	B1	0	0	0.84664	sub-18_stim-commstruc_B1.jpg
161.5011	1	B3	0	0	0.75091	sub-18_stim-commstruc_B3.jpg
163.5402	1	B5	90	1	0.72003	sub-18_stim-commstruc_B5.jpg
167.5785	1	B2	0	0	0.80099	sub-18_stim-commstruc_B2.jpg
171.6168	1	B5	0	0	0.71507	sub-18_stim-commstruc_B5.jpg
173.6559	1	B4	0	1	0.81998	sub-18_stim-commstruc_B4.jpg
175.6951	1	B3	0	0	0.70982	sub-18_stim-commstruc_B3.jpg
177.7342	1	B4	0	0	0.87815	sub-18_stim-commstruc_B4.jpg
183.7716	1	B5	0	0	0.89063	sub-18_stim-commstruc_B5.jpg
185.8108	1	C1	0	0	0.89858	sub-18_stim-commstruc_C1.jpg
191.8482	1	C2	0	0	0.8592	sub-18_stim-commstruc_C2.jpg
195.8864	1	C3	90	0	1.0295	sub-18_stim-commstruc_C3.jpg
199.9247	1	C4	0	0	0.76821	sub-18_stim-commstruc_C4.jpg
201.9639	1	C5	90	0	1.0723	sub-18_stim-commstruc_C5.jpg
206.0021	1	A1	0	0	0.73011	sub-18_stim-commstruc_A1.jpg
210.0404	1	A2	0	0	0.90043	sub-18_stim-commstruc_A2.jpg
214.0787	1	A3	0	0	0.86259	sub-18_stim-commstruc_A3.jpg
216.1178	1	A4	90	0	0.86228	sub-18_stim-commstruc_A4.jpg
218.157	1	A5	0	0	0.82468	sub-18_stim-commstruc_A5.jpg
222.1952	1	B1	90	0	1.0022	sub-18_stim-commstruc_B1.jpg
224.2344	1	B2	0	0	0.79548	sub-18_stim-commstruc_B2.jpg
228.2726	1	B3	0	0	0.74064	sub-18_stim-commstruc_B3.jpg
232.3109	1	B4	0	0	0.82053	sub-18_stim-commstruc_B4.jpg
236.3492	1	B5	90	0	0.84785	sub-18_stim-commstruc_B5.jpg
238.3883	1	B4	90	0	1.1933	sub-18_stim-commstruc_B4.jpg
240.4275	1	B1	0	0	0.99467	sub-18_stim-commstruc_B1.jpg
244.4657	1	B2	0	0	0.77795	sub-18_stim-commstruc_B2.jpg
248.504	1	B4	0	0	0.79675	sub-18_stim-commstruc_B4.jpg
250.5432	1	B2	0	0	0.75777	sub-18_stim-commstruc_B2.jpg
254.5814	1	B5	0	0	0.75161	sub-18_stim-commstruc_B5.jpg
256.6206	1	B2	0	0	0.736	sub-18_stim-commstruc_B2.jpg
262.658	1	B5	0	0	0.60313	sub-18_stim-commstruc_B5.jpg
264.6971	1	C1	0	0	0.77885	sub-18_stim-commstruc_C1.jpg
266.7363	1	C3	0	0	0.6535	sub-18_stim-commstruc_C3.jpg
268.7754	1	C2	0	0	0.79063	sub-18_stim-commstruc_C2.jpg
274.8128	1	C3	90	1	0.6968	sub-18_stim-commstruc_C3.jpg
278.8511	1	C4	0	0	0.70711	sub-18_stim-commstruc_C4.jpg
282.8894	1	C1	0	0	0.82068	sub-18_stim-commstruc_C1.jpg
288.9268	1	B5	0	0	0.70373	sub-18_stim-commstruc_B5.jpg
292.9651	1	B4	0	0	0.77012	sub-18_stim-commstruc_B4.jpg
299.0025	1	B3	0	0	0.74613	sub-18_stim-commstruc_B3.jpg
301.0416	1	B2	0	0	0.88249	sub-18_stim-commstruc_B2.jpg
307.0791	1	B1	0	0	0.81346	sub-18_stim-commstruc_B1.jpg
309.1182	1	A5	0	0	0.63838	sub-18_stim-commstruc_A5.jpg
311.1573	1	A4	0	1	0.7934	sub-18_stim-commstruc_A4.jpg
315.1956	1	A3	0	0	0.83375	sub-18_stim-commstruc_A3.jpg
319.2339	1	A2	0	0	0.99635	sub-18_stim-commstruc_A2.jpg
323.2722	1	A1	0	0	0.69288	sub-18_stim-commstruc_A1.jpg
329.3096	1	C5	0	0	0.71348	sub-18_stim-commstruc_C5.jpg
333.3479	1	C4	0	0	0.67459	sub-18_stim-commstruc_C4.jpg
335.387	1	C3	0	0	0.74506	sub-18_stim-commstruc_C3.jpg
341.4244	1	C2	0	0	0.73463	sub-18_stim-commstruc_C2.jpg
343.4636	1	C1	0	0	0.77422	sub-18_stim-commstruc_C1.jpg
345.5027	1	B5	0	0	0.88465	sub-18_stim-commstruc_B5.jpg
349.541	1	B4	0	0	0.85661	sub-18_stim-commstruc_B4.jpg
351.5801	1	B2	90	0	0.92307	sub-18_stim-commstruc_B2.jpg
353.6192	1	B5	90	0	0.9621	sub-18_stim-commstruc_B5.jpg
359.6567	1	B4	0	0	0.88382	sub-18_stim-commstruc_B4.jpg
365.6941	1	B5	0	0	0.79926	sub-18_stim-commstruc_B5.jpg
371.7315	1	B2	0	0	0.7954	sub-18_stim-commstruc_B2.jpg
