onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0194	1	B5	90	0	0.98725	sub-11_stim-commstruc_B5.jpg
16.0568	1	B3	90	1	1.0293	sub-11_stim-commstruc_B3.jpg
22.0942	1	B1	0	1	0.94664	sub-11_stim-commstruc_B1.jpg
24.1334	1	A5	0	1	0.80983	sub-11_stim-commstruc_A5.jpg
28.1717	1	A3	0	1	0.80988	sub-11_stim-commstruc_A3.jpg
32.2099	1	A4	0	1	0.88737	sub-11_stim-commstruc_A4.jpg
38.2474	1	A5	0	1	0.77424	sub-11_stim-commstruc_A5.jpg
42.2857	1	B1	0	1	0.73821	sub-11_stim-commstruc_B1.jpg
44.3248	1	B2	0	1	1.114	sub-11_stim-commstruc_B2.jpg
48.3631	1	B3	0	1	0.77384	sub-11_stim-commstruc_B3.jpg
52.4013	1	B4	0	1	1.2226	sub-11_stim-commstruc_B4.jpg
58.4388	1	B5	0	1	1.0983	sub-11_stim-commstruc_B5.jpg
64.4762	1	C1	0	1	0.8187	sub-11_stim-commstruc_C1.jpg
68.5145	1	C2	0	1	0.85424	sub-11_stim-commstruc_C2.jpg
72.5527	1	C3	0	1	0.86327	sub-11_stim-commstruc_C3.jpg
78.5902	1	C4	0	1	0.71327	sub-11_stim-commstruc_C4.jpg
82.6285	1	C5	0	0	0.90784	sub-11_stim-commstruc_C5.jpg
84.6676	1	A1	0	1	0.78145	sub-11_stim-commstruc_A1.jpg
86.7067	1	A2	0	1	0.79072	sub-11_stim-commstruc_A2.jpg
92.7442	1	A3	0	1	0.87993	sub-11_stim-commstruc_A3.jpg
94.7833	1	A2	0	1	0.71037	sub-11_stim-commstruc_A2.jpg
100.8207	1	A3	0	1	0.87573	sub-11_stim-commstruc_A3.jpg
102.8598	1	A5	0	1	0.82766	sub-11_stim-commstruc_A5.jpg
106.8981	1	A4	0	1	0.85225	sub-11_stim-commstruc_A4.jpg
112.9356	1	A5	0	1	0.81452	sub-11_stim-commstruc_A5.jpg
118.973	1	A4	0	1	0.81915	sub-11_stim-commstruc_A4.jpg
123.0113	1	A1	90	1	1.0294	sub-11_stim-commstruc_A1.jpg
127.0495	1	A3	0	1	0.97578	sub-11_stim-commstruc_A3.jpg
133.087	1	A4	0	1	0.83895	sub-11_stim-commstruc_A4.jpg
137.1252	1	A2	0	1	0.70494	sub-11_stim-commstruc_A2.jpg
139.1644	1	A1	0	1	0.63661	sub-11_stim-commstruc_A1.jpg
141.2035	1	A3	0	1	0.66881	sub-11_stim-commstruc_A3.jpg
145.2418	1	A5	0	1	0.78364	sub-11_stim-commstruc_A5.jpg
147.2809	1	A3	0	1	0.67974	sub-11_stim-commstruc_A3.jpg
149.3201	1	A5	0	1	0.86514	sub-11_stim-commstruc_A5.jpg
153.3583	1	A4	0	1	0.82497	sub-11_stim-commstruc_A4.jpg
155.3975	1	A3	0	1	0.73713	sub-11_stim-commstruc_A3.jpg
157.4366	1	A2	0	1	0.71343	sub-11_stim-commstruc_A2.jpg
159.4757	1	A1	0	1	0.69964	sub-11_stim-commstruc_A1.jpg
163.514	1	C5	90	1	1.0617	sub-11_stim-commstruc_C5.jpg
167.5523	1	C4	0	1	0.73398	sub-11_stim-commstruc_C4.jpg
169.5914	1	C3	0	1	0.54306	sub-11_stim-commstruc_C3.jpg
171.6306	1	C2	0	1	0.72968	sub-11_stim-commstruc_C2.jpg
177.668	1	C1	0	1	0.8015	sub-11_stim-commstruc_C1.jpg
183.7054	1	B5	0	1	0.92799	sub-11_stim-commstruc_B5.jpg
187.7437	1	B4	0	1	1.0818	sub-11_stim-commstruc_B4.jpg
189.7828	1	B3	0	1	0.74645	sub-11_stim-commstruc_B3.jpg
193.8211	1	B2	0	1	0.91517	sub-11_stim-commstruc_B2.jpg
195.8602	1	B1	0	1	0.70618	sub-11_stim-commstruc_B1.jpg
199.8985	1	A5	0	1	0.70961	sub-11_stim-commstruc_A5.jpg
203.9368	1	A2	0	1	0.77453	sub-11_stim-commstruc_A2.jpg
205.9759	1	A5	0	1	0.83257	sub-11_stim-commstruc_A5.jpg
210.0142	1	A4	0	1	0.56904	sub-11_stim-commstruc_A4.jpg
212.0533	1	A1	0	1	0.66617	sub-11_stim-commstruc_A1.jpg
214.0925	1	A3	0	1	0.81883	sub-11_stim-commstruc_A3.jpg
216.1316	1	A5	0	1	0.75411	sub-11_stim-commstruc_A5.jpg
218.1707	1	A3	0	1	0.83066	sub-11_stim-commstruc_A3.jpg
224.2081	1	A5	0	1	0.76697	sub-11_stim-commstruc_A5.jpg
228.2464	1	A4	0	1	0.82337	sub-11_stim-commstruc_A4.jpg
234.2839	1	A3	0	1	0.74624	sub-11_stim-commstruc_A3.jpg
236.323	1	A2	0	1	0.70148	sub-11_stim-commstruc_A2.jpg
238.3621	1	A1	0	1	0.68599	sub-11_stim-commstruc_A1.jpg
244.3995	1	A4	0	1	0.79092	sub-11_stim-commstruc_A4.jpg
246.4387	1	A3	0	1	0.87093	sub-11_stim-commstruc_A3.jpg
248.4778	1	A2	0	1	0.78585	sub-11_stim-commstruc_A2.jpg
254.5152	1	A1	0	1	0.73379	sub-11_stim-commstruc_A1.jpg
260.5527	1	C5	0	1	0.87706	sub-11_stim-commstruc_C5.jpg
266.5901	1	C4	0	1	0.57729	sub-11_stim-commstruc_C4.jpg
268.6292	1	C3	0	1	0.57681	sub-11_stim-commstruc_C3.jpg
272.6675	1	C2	90	1	0.93323	sub-11_stim-commstruc_C2.jpg
278.7049	1	C1	0	1	0.8225	sub-11_stim-commstruc_C1.jpg
284.7424	1	B5	0	1	0.95377	sub-11_stim-commstruc_B5.jpg
290.7798	1	B4	0	1	0.80352	sub-11_stim-commstruc_B4.jpg
294.8181	1	B3	0	1	0.76345	sub-11_stim-commstruc_B3.jpg
298.8564	1	B2	0	1	0.63838	sub-11_stim-commstruc_B2.jpg
300.8955	1	B1	0	1	0.84878	sub-11_stim-commstruc_B1.jpg
304.9338	1	A5	0	1	0.80357	sub-11_stim-commstruc_A5.jpg
308.9721	1	A4	0	1	1.0431	sub-11_stim-commstruc_A4.jpg
313.0103	1	A3	0	1	1.2443	sub-11_stim-commstruc_A3.jpg
319.0478	1	A2	0	1	0.7599	sub-11_stim-commstruc_A2.jpg
321.0869	1	A4	0	1	0.71058	sub-11_stim-commstruc_A4.jpg
327.1243	1	A5	0	1	0.62602	sub-11_stim-commstruc_A5.jpg
331.1626	1	A3	0	1	0.86838	sub-11_stim-commstruc_A3.jpg
337.2	1	A1	0	1	0.71951	sub-11_stim-commstruc_A1.jpg
343.2374	1	C5	0	1	0.89651	sub-11_stim-commstruc_C5.jpg
349.2749	1	A1	0	1	0.74154	sub-11_stim-commstruc_A1.jpg
353.3132	1	A2	0	1	0.7022	sub-11_stim-commstruc_A2.jpg
357.3514	1	A3	0	1	0.79986	sub-11_stim-commstruc_A3.jpg
363.3889	1	A5	0	1	0.66523	sub-11_stim-commstruc_A5.jpg
367.4271	1	A3	0	1	1.2286	sub-11_stim-commstruc_A3.jpg
369.4663	1	A5	90	1	0.934	sub-11_stim-commstruc_A5.jpg
373.5046	1	B1	0	1	0.71089	sub-11_stim-commstruc_B1.jpg
379.542	1	A5	0	1	0.72357	sub-11_stim-commstruc_A5.jpg
383.5803	1	A2	0	1	0.62631	sub-11_stim-commstruc_A2.jpg
385.6194	1	A4	0	1	1.0617	sub-11_stim-commstruc_A4.jpg
387.6585	1	A5	0	1	0.68363	sub-11_stim-commstruc_A5.jpg
393.696	1	B1	90	0	0.93594	sub-11_stim-commstruc_B1.jpg
395.7351	1	B2	0	1	0.79239	sub-11_stim-commstruc_B2.jpg
399.7734	1	B3	0	1	1.257	sub-11_stim-commstruc_B3.jpg
401.8125	1	B4	0	1	0.65944	sub-11_stim-commstruc_B4.jpg
405.8508	1	B5	0	1	0.93146	sub-11_stim-commstruc_B5.jpg
